job_key,paired_cell_key,method_arm,cell_id,scale,selection_replicate,physics_profile,g_kwh,charge_kw,soc_step,block_min,grid_id,grid_role,commensurate,charge_kwh_per_block,credited_charge_kwh_per_block,charge_grid_loss_kwh,trip_count,target_fleet,instance_sha256,status_path,status_present,stop_reason,certified,dag_nodes,dag_arcs,dag_build_wall_s,estimated_dag_nodes_upper,active_arcs,arcflow_variables,arcflow_constraints,arcflow_nonzeros,model_build_wall_s,lp_wall_s,mip_wall_s,peak_rss_mb,iterations_to_certificate,wall_to_certificate,wall_s_total,iterations_observed,master_wall_s_total,pricing_wall_s_total,columns_added_total,pool_columns_final,fleet_lp_bound,lp_gap_buses,integer_fleet,integer_fleet_proven,integer_gap_buses,mip_gap,lp_gap_closed_vs_anchor,integer_gap_closed_vs_anchor,cpu_hours_to_certificate,buses_gap_closed_per_cpu_hour,lp_equality_checked,lp_equal,lp_difference
af_p240_k03_s1_soc2p5_b10,p240_k03_s1_soc2p5_b10,arc_flow,k03_s1,3,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc2p5_b10.json,False,missing,False,,,,96711,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc10_b5,p240_k03_s1_soc10_b5,exact_cg,k03_s1,3,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc10_b5.json,True,wall_limit,False,48154,1572443,0.8596303462982178,48327,,,,,,,,387.9296875,,,120.31145787239075,619,33.53960884003391,82.66183660796378,5921,5982,,,,,,,,,,,False,,
af_p240_k03_s1_soc10_b5,p240_k03_s1_soc10_b5,arc_flow,k03_s1,3,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc10_b5.json,False,missing,False,,,,48327,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc2p5_b5,p240_k03_s1_soc2p5_b5,exact_cg,k03_s1,3,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc2p5_b5.json,True,wall_limit,False,186937,6257530,3.455822229385376,187503,,,,,,,,761.8125,,,120.15888404846191,238,10.207378705963492,104.9342974180181,4682,4743,,,,,,,,,,,False,,
af_p240_k03_s1_soc2p5_b5,p240_k03_s1_soc2p5_b5,arc_flow,k03_s1,3,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc2p5_b5.json,False,missing,False,,,,187503,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc10_b2p5,p240_k03_s1_soc10_b2p5,exact_cg,k03_s1,3,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc10_b2p5.json,True,wall_limit,False,94954,3077271,1.6911382675170898,95127,,,,,,,,446.87109375,,,120.2751715183258,455,8.969852409016312,107.6943936430398,1650,1711,,,,,,,,,,,False,,
af_p240_k03_s1_soc10_b2p5,p240_k03_s1_soc10_b2p5,arc_flow,k03_s1,3,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc10_b2p5.json,False,missing,False,,,,95127,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s1_soc2p5_b2p5,p240_k03_s1_soc2p5_b2p5,exact_cg,k03_s1,3,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s1_soc2p5_b2p5.json,True,wall_limit,False,368521,12257791,7.231471538543701,369087,,,,,,,,1234.44140625,,,120.67026972770691,137,1.4880636610505462,111.28172995898422,1027,1088,,,,,,,,,,,False,,
af_p240_k03_s1_soc2p5_b2p5,p240_k03_s1_soc2p5_b2p5,arc_flow,k03_s1,3,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,61,3,e6ed7045cb2778b4de5954163a91d7ad439b9c6e3f42dd823c122c2ae35cbec5,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s1_soc2p5_b2p5.json,False,missing,False,,,,369087,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc15_b10,p240_k03_s2_soc15_b10,exact_cg,k03_s2,3,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc15_b10.json,True,certified,True,16996,644183,0.34444761276245117,17121,,,,,,,60.257978548997926,246.5,649,72.21736264228821,132.56981789111524,649,24.307024365924008,45.313393033989996,3581,3652,3.6776289484206313,0.6776289484206313,11.0,False,8.0,0.6363636363636364,0.0,0.0,0.020060378511746725,0.0,False,,
af_p240_k03_s2_soc15_b10,p240_k03_s2_soc15_b10,arc_flow,k03_s2,3,2,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc15_b10.json,True,wall_limit,False,16996,644183,0.3701472600005218,17121,408549,408549,12129,936560,0.42199488999904133,23.889843708002445,,605.578125,,,24.81053729099949,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc10_b10,p240_k03_s2_soc10_b10,exact_cg,k03_s2,3,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc10_b10.json,True,certified,True,24984,961464,0.5067625045776367,25177,,,,,,,60.33777502099838,294.62890625,532,82.53609681129456,143.0182597927269,532,31.835990191040764,47.989467151022836,5152,5223,3.5919305413687437,0.5919305413687437,11.0,False,8.0,0.6363636363636043,0.08569840705188758,0.0,0.022926693558692934,3.7379313694971943,False,,
af_p240_k03_s2_soc10_b10,p240_k03_s2_soc10_b10,arc_flow,k03_s2,3,2,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc10_b10.json,True,wall_limit,False,24984,961464,0.5393140279993531,25177,582247,582247,17420,1333156,0.5906889449979644,23.823049790997175,,812.56640625,,,25.13121905600201,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc2p5_b10,p240_k03_s2_soc2p5_b10,exact_cg,k03_s2,3,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc2p5_b10.json,True,wall_limit,False,97069,3795166,1.9722599983215332,97681,,,,,,,60.316734978998284,533.390625,,,180.8824965451604,337,24.138801172994135,92.71498265501214,5323,5394,,,9.0,False,6.0,0.5555555555556377,,2.0,,,False,,
af_p240_k03_s2_soc2p5_b10,p240_k03_s2_soc2p5_b10,arc_flow,k03_s2,3,2,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc2p5_b10.json,True,wall_limit,False,97069,3795166,2.0046382030013774,97681,2116563,2116563,65083,4817667,2.131736056999216,23.438998753001215,,2655.390625,,,28.22112254899912,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc10_b5,p240_k03_s2_soc10_b5,exact_cg,k03_s2,3,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc10_b5.json,True,wall_limit,False,48384,1859149,0.9899721145629883,48577,,,,,,,26.680631597002503,354.59375,,,146.92451472993707,630,19.136479640044854,97.64182724003695,2698,2769,,,7.0,True,4.0,0.0,,4.0,,,False,,
af_p240_k03_s2_soc10_b5,p240_k03_s2_soc10_b5,arc_flow,k03_s2,3,2,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc10_b5.json,True,wall_limit,False,48384,1859149,1.0296277239976916,48577,1168187,1168187,34020,2667636,1.1796008589990379,23.66537086199969,,1493.52734375,,,26.220640224997624,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc2p5_b5,p240_k03_s2_soc2p5_b5,exact_cg,k03_s2,3,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc2p5_b5.json,True,wall_limit,False,187861,7404602,3.97312068939209,188473,,,,,,,43.62353870899824,821.68359375,,,164.3037390473619,205,7.388581281968072,107.99017093499788,3294,3365,,,11.0,True,8.0,0.0,,0.0,,,False,,
af_p240_k03_s2_soc2p5_b5,p240_k03_s2_soc2p5_b5,arc_flow,k03_s2,3,2,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc2p5_b5.json,True,wall_limit,False,187861,7404602,4.045256574998348,188473,4325938,4325938,127295,9829588,4.358740070998465,,,1040.734375,,,9.687006721997022,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc10_b2p5,p240_k03_s2_soc10_b2p5,exact_cg,k03_s2,3,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc10_b2p5.json,True,wall_limit,False,95184,3636989,1.9086651802062988,95377,,,,,,,10.364755669997976,498.296875,,,130.59839729444866,389,8.389683646924823,107.98523522803589,1753,1824,,,11.0,True,8.0,0.0,,0.0,,,False,,
af_p240_k03_s2_soc10_b2p5,p240_k03_s2_soc10_b2p5,arc_flow,k03_s2,3,2,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc10_b2p5.json,True,wall_limit,False,95184,3636989,2.0025617689971114,95377,2373477,2373477,67552,5409489,2.410646906999318,23.538894392000657,,2910.171875,,,28.664386422999087,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s2_soc2p5_b2p5,p240_k03_s2_soc2p5_b2p5,exact_cg,k03_s2,3,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s2_soc2p5_b2p5.json,True,wall_limit,False,369445,14503481,8.390253782272339,370057,,,,,,,1.0495569940030691,1395.53515625,,,121.75836565451027,106,1.434152644000278,110.22861393500352,1098,1169,,,5.0,True,2.0,0.0,,6.0,,,False,,
af_p240_k03_s2_soc2p5_b2p5,p240_k03_s2_soc2p5_b2p5,arc_flow,k03_s2,3,2,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,71,3,0205f86e964212942b6af5690adcbcd006df8263cc2fe103ea7923d28e378397,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s2_soc2p5_b2p5.json,True,wall_limit,False,369445,14503481,8.337780363999627,370057,8983166,8983166,255014,20395300,9.01802950199999,,,1965.26171875,,,20.081208085997787,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc15_b10,p240_k03_s3_soc15_b10,exact_cg,k03_s3,3,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc15_b10.json,True,certified,True,16615,428192,0.25812244415283203,16713,,,,,,,,245.0,336,31.240788221359253,31.320594310760498,336,17.772690057041473,11.416923221975594,5410,5452,3.0,0.0,,,,,0.0,,0.008677996728155349,0.0,False,,
af_p240_k03_s3_soc15_b10,p240_k03_s3_soc15_b10,arc_flow,k03_s3,3,3,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc15_b10.json,False,missing,False,,,,16713,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc10_b10,p240_k03_s3_soc10_b10,exact_cg,k03_s3,3,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc10_b10.json,True,certified,True,24439,647016,0.4082016944885254,24577,,,,,,,,249.47265625,230,23.68352961540222,23.75612497329712,230,11.106758030018682,10.896524507996219,4905,4944,3.0,0.0,,,,,0.0,,0.006578758226500617,0.0,False,,
af_p240_k03_s3_soc10_b10,p240_k03_s3_soc10_b10,arc_flow,k03_s3,3,3,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc10_b10.json,False,missing,False,,,,24577,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc2p5_b10,p240_k03_s3_soc2p5_b10,exact_cg,k03_s3,3,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc2p5_b10.json,True,certified,True,94887,2553813,1.57841157913208,95353,,,,,,,,453.171875,340,71.97573137283325,72.09693026542664,340,24.29821701900073,44.34649713998442,7455,7494,3.0,0.0,,,,,0.0,,0.0199932587146759,0.0,False,,
af_p240_k03_s3_soc2p5_b10,p240_k03_s3_soc2p5_b10,arc_flow,k03_s3,3,3,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc2p5_b10.json,False,missing,False,,,,95353,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc10_b5,p240_k03_s3_soc10_b5,exact_cg,k03_s3,3,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc10_b5.json,True,certified,True,47839,1238299,0.7819695472717285,47977,,,,,,,,306.1640625,318,37.02430558204651,37.088348150253296,318,8.327625610018003,26.40221832701718,3985,4024,3.0,0.0,,,,,0.0,,0.010284529328346252,0.0,False,,
af_p240_k03_s3_soc10_b5,p240_k03_s3_soc10_b5,arc_flow,k03_s3,3,3,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc10_b5.json,False,missing,False,,,,47977,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc2p5_b5,p240_k03_s3_soc2p5_b5,exact_cg,k03_s3,3,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc2p5_b5.json,True,wall_limit,False,185679,4932443,3.0995538234710693,186145,,,,,,,,691.18359375,,,120.34363031387329,336,20.927389344989933,94.19822493495667,7110,7149,,,,,,,,,,,False,,
af_p240_k03_s3_soc2p5_b5,p240_k03_s3_soc2p5_b5,arc_flow,k03_s3,3,3,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc2p5_b5.json,False,missing,False,,,,186145,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc10_b2p5,p240_k03_s3_soc10_b2p5,exact_cg,k03_s3,3,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc10_b2p5.json,True,certified,True,94639,2407426,1.5141243934631348,94777,,,,,,,,461.28515625,402,78.56925582885742,78.64258170127869,402,13.387226379971253,61.25388411998574,4573,4609,3.0,0.0,,,,,0.0,,0.021824793285793728,0.0,False,,
af_p240_k03_s3_soc10_b2p5,p240_k03_s3_soc10_b2p5,arc_flow,k03_s3,3,3,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc10_b2p5.json,False,missing,False,,,,94777,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k03_s3_soc2p5_b2p5,p240_k03_s3_soc2p5_b2p5,exact_cg,k03_s3,3,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k03_s3_soc2p5_b2p5.json,True,wall_limit,False,367263,9596341,6.168565511703491,367729,,,,,,,,1105.859375,,,120.2012951374054,189,4.892739894967235,107.47701621199667,3987,4034,,,,,,,,,,,False,,
af_p240_k03_s3_soc2p5_b2p5,p240_k03_s3_soc2p5_b2p5,arc_flow,k03_s3,3,3,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,47,3,2532b4fb13b6c22968578a3abd6d909986116318a08a3506ed7e41b41aa43f95,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k03_s3_soc2p5_b2p5.json,False,missing,False,,,,367729,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc15_b10,p240_k05_s1_soc15_b10,exact_cg,k05_s1,5,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc15_b10.json,False,missing,False,,,,17699,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc15_b10,p240_k05_s1_soc15_b10,arc_flow,k05_s1,5,1,p240,240.0,240.0,15.0,10.0,soc15_b10,historical_anchor,False,40.0,30.0,10.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc15_b10.json,False,missing,False,,,,17699,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc10_b10,p240_k05_s1_soc10_b10,exact_cg,k05_s1,5,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc10_b10.json,False,missing,False,,,,26027,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc10_b10,p240_k05_s1_soc10_b10,arc_flow,k05_s1,5,1,p240,240.0,240.0,10.0,10.0,soc10_b10,commensurate,True,40.0,40.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc10_b10.json,False,missing,False,,,,26027,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc2p5_b10,p240_k05_s1_soc2p5_b10,exact_cg,k05_s1,5,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc2p5_b10.json,False,missing,False,,,,100979,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc2p5_b10,p240_k05_s1_soc2p5_b10,arc_flow,k05_s1,5,1,p240,240.0,240.0,2.5,10.0,soc2p5_b10,commensurate,True,40.0,40.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc2p5_b10.json,False,missing,False,,,,100979,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc10_b5,p240_k05_s1_soc10_b5,exact_cg,k05_s1,5,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc10_b5.json,False,missing,False,,,,49427,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc10_b5,p240_k05_s1_soc10_b5,arc_flow,k05_s1,5,1,p240,240.0,240.0,10.0,5.0,soc10_b5,commensurate,True,20.0,20.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc10_b5.json,False,missing,False,,,,49427,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc2p5_b5,p240_k05_s1_soc2p5_b5,exact_cg,k05_s1,5,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc2p5_b5.json,False,missing,False,,,,191771,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc2p5_b5,p240_k05_s1_soc2p5_b5,arc_flow,k05_s1,5,1,p240,240.0,240.0,2.5,5.0,soc2p5_b5,commensurate,True,20.0,20.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc2p5_b5.json,False,missing,False,,,,191771,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc10_b2p5,p240_k05_s1_soc10_b2p5,exact_cg,k05_s1,5,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc10_b2p5.json,False,missing,False,,,,96227,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
af_p240_k05_s1_soc10_b2p5,p240_k05_s1_soc10_b2p5,arc_flow,k05_s1,5,1,p240,240.0,240.0,10.0,2.5,soc10_b2p5,commensurate,True,10.0,10.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/af_p240_k05_s1_soc10_b2p5.json,False,missing,False,,,,96227,,,,,,,,,,,,0,,,,,,,,False,,,,,,,False,,
rc_p240_k05_s1_soc2p5_b2p5,p240_k05_s1_soc2p5_b2p5,exact_cg,k05_s1,5,1,p240,240.0,240.0,2.5,2.5,soc2p5_b2p5,commensurate,True,10.0,10.0,0.0,105,5,fc10ac0707becb960364e76b8c1e1c414d5d5639cbc3b7dadaf67a77e03f5322,/workspace/results/resolution_cost_local_20260820/outputs/rc_p240_k05_s1_soc2p5_b2p5.json,False,missing,False,,,,373355,,,,,,,,,,,0.0,0,0,0,0,,,,,,,,,,,,False,,
