root_label,cell,idx,cohort,execution_commit,instance_sha256,tariff_sha256,aggregate_terminal_target_kwh,fleet_cap,original_cg_pricing_certified,original_cg_stop,original_cg_seconds,original_cg_weighted_full_graph_lp_bound,original_cg_fractional_route_weight,original_cg_selection_state,original_fleet_status,original_fleet_buses,original_finite_pool_fleet_bound,original_charging_status,original_charging_cost,original_charging_bound,fixed_fleet_status,fixed_fleet,fixed_finite_frontier_fleet_bound,fixed_charging_status,fixed_charging_grid_cost,fixed_charging_grid_bound,fixed_continuous_cost,fixed_exact_once_verified,fixed_proof_scope,post_branch,post_state,post_job_id,source_pool_type,fallback_added,fallback_pool_fresh_columns,fallback_pool_fixed_frontier_columns,fallback_selected_fresh_only,fallback_selected_fixed_only,fallback_selected_both,fallback_all_selected_giro_sequences,source_pool_fleet_status,source_pool_fleet,source_pool_charging_status,source_pool_charging_grid_cost,source_pool_charging_grid_bound,cleanup_returncode,cleanup_summary_present,cleanup_fleet_status,cleanup_fleet,cleanup_finite_pool_fleet_bound,cleanup_charging_status,cleanup_charging_grid_cost,cleanup_charging_grid_bound,cleanup_continuous_cost,cleanup_exact_once_verified,cleanup_individual_replay_verified,cleanup_shared_capacity_validated,cleanup_proof_scope,cleanup_input_duplicate_trip_count,cleanup_generated_sequences,attempt_receipt_count,stale_running_attempt_receipts,fresh_cg_max_restart,fixed_max_restart,original_summary_path,original_summary_sha256,fixed_summary_path,fixed_summary_sha256,source_pool_summary_path,source_pool_summary_sha256,cleanup_summary_path,cleanup_summary_sha256,post_receipt_path,post_receipt_sha256
expansion,mix2_two_price_split,55,mix2,4a8b497e668be9962bca5906a8b69116fa634882,f8ae92f908e5f512f4f766739a2142d9bd5dfceb594a4cfeb26a3379ea0d2bfa,d9af72ccdb209d2946e778a79ad2052a6cdf87d3ba4a82fe581bc65fd2a09051,428.19430941,5,True,pricing_certified,2548.2359802140854,500182.34688585735,4.999999999999986,no_selection,INFEASIBLE,,,missing,,,OPTIMAL,5,5.0,OPTIMAL,236.22000000001572,236.22000000001572,230.43584453950461,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498974,fresh CG + GIRO fixed-duty frontier columns,True,42055,496,4,1,0,False,OPTIMAL,5,OPTIMAL,201.50000000001455,201.50000000001455,0,True,OPTIMAL,5,5.0,OPTIMAL,197.77999999999884,197.77999999999884,190.61622065854317,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,2,9,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_two_price_split/fresh_cg/job499801_r0/out/summary.json,d3538e6250edc5de69e12a7ddc178f5073270bdfb235d84fff8e1b1dc63c40ea,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_two_price_split/fixed_duty/job499384_r0/out/summary.json,09e2f777054783c056eb6a3a21d29ac6a2cce6784561296c315944df85a770e8,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_two_price_split/fresh_cg/job498974_r0/out/summary.json,44326ff2f921ad6c83e04bcd5a834db9dcdf9048579498dcf46b8b1607dc5801,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix2_two_price_split/cleanup/job498974_r0/out/summary.json,b6c2aa687893eeeb0df0fa8da89748950db29a09fe2449c5cb901933e9adc554,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix2_two_price_split/job498974_r0.json,d851f0d60fff4b95904a44a83516af2ec121738e1017d904a136f143253d25c5
expansion,mix3_flat,56,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,59a9d3b7c1516b19b56267de7309cfe014a13f84b8b390738754a5f652f451f3,378.09182431,5,False,restricted_lp_not_optimal,14400.023418043002,,4.99999999999999,no_selection,TIME_LIMIT,,5.000000000000015,missing,,,OPTIMAL,5,5.0,OPTIMAL,208.5679999999993,208.5679999999993,200.0100143661839,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498975,fresh CG + GIRO fixed-duty frontier columns,True,114491,568,0,5,0,True,OPTIMAL,5,OPTIMAL,208.56799999998475,208.56799999998475,0,True,OPTIMAL,5,5.0,OPTIMAL,208.56799999998475,208.56799999998475,200.0100143661548,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_flat/fresh_cg/job500707_r0/out/summary.json,b5af5be28faaf520b012bd5e8e7d0ca57f40ad73a7577a5fa2fd5831554627f6,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_flat/fixed_duty/job499386_r0/out/summary.json,98b4250ae851994d9075b8f119b383f7206ef77649fffdc7f64ed66a8790d378,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_flat/fresh_cg/job498975_r0/out/summary.json,13d9ac47496e30ba5e9a991d1da01d9ebf19ab05ad80b1d9b902c068c06bcc66,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_flat/cleanup/job498975_r0/out/summary.json,90b763e6fc01336c6dcd7c61ae6396fc28ccd4b44e2457d140b303e02ab8a918,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_flat/job498975_r0.json,e6bb1140490fb5d48a719ce9040aadd7ec6455f4adc496a6a6d2ce2baaecb77f
expansion,mix3_duck,57,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,eb8a4a5e0524fd3536ec2411e3628a14b0ea4b711aeed98a0066420b5e464e58,378.09182431,5,False,cg_time_limit,14400.048691623,,4.999999999999983,selected,OPTIMAL,5,5.0,OPTIMAL,155.781632816659,155.781632816659,OPTIMAL,5,5.0,OPTIMAL,97.11599999999453,97.11599999999453,92.90707221235789,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498976,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,155.781632816659,155.781632816659,0,True,OPTIMAL,5,5.0,OPTIMAL,109.20099999998638,109.20099999998638,102.1729339347512,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,8,66,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck/fresh_cg/job500725_r0/out/summary.json,8060454cfee7e8dd781459a8cace8b285c44ee4661fe0b6482662fce0626e9fb,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck/fixed_duty/job499387_r0/out/summary.json,e55887fe8568e02ec60bee5c2be7cecad570654a095ee2a52a4ec50d9178eb61,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck/fresh_cg/job500725_r0/out/summary.json,8060454cfee7e8dd781459a8cace8b285c44ee4661fe0b6482662fce0626e9fb,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck/cleanup/job498976_r0/out/summary.json,494eb9eb641cd316a3de350895b312e86b80aa2a45cdb5f361964c00bb720ca6,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_duck/job498976_r0.json,d053db492cb0a720ec768652c3cf2614d5c711828ef5dc502b87ac0b29e3fe90
expansion,mix3_duck_solar_depot,58,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,20f2eb0922fc8b536276d5671f10d211a58fb3c6c3468198f1d214d27bb48274,378.09182431,5,True,pricing_certified,7837.1278280150145,500074.15751620685,4.999999999999989,selected,OPTIMAL,5,5.0,OPTIMAL,77.23033333334024,77.23033333334024,OPTIMAL,5,5.0,OPTIMAL,90.51999996003423,90.51999996003423,86.23628116572218,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498977,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,77.23033333334024,77.23033333334024,0,True,OPTIMAL,5,5.0,TIME_LIMIT,74.54333333333489,74.52970177910417,70.11727058902034,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,3,16,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_solar_depot/fresh_cg/job500731_r0/out/summary.json,a205d8971ebb884460a246adb0cce3a6297b05f5fe3bb10e6c79be8693201337,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_solar_depot/fixed_duty/job499388_r0/out/summary.json,c0bc14ecaf68a125ffb1ef101c6899abfaa35d2baa791ef854dde7c98f3bfc1a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_solar_depot/fresh_cg/job500731_r0/out/summary.json,a205d8971ebb884460a246adb0cce3a6297b05f5fe3bb10e6c79be8693201337,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_solar_depot/cleanup/job498977_r0/out/summary.json,70f0314ca7f563e1f95bc74af76bf25d9bdc25a6f055c3af3eb92444eface0e5,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_duck_solar_depot/job498977_r0.json,d9aaee39705b3b2e4e24c2b691e194a3919442197898624f02b368eff17fa249
expansion,mix3_spatial_2190L_x0p50,59,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,8e9d4b8c749e426086bb1843e39f83e35e37c67bd7a3fc5b300b2ba1fc800c6c,378.09182431,5,True,pricing_certified,12878.827120980248,500132.75553207926,4.999999999999997,selected,OPTIMAL,5,5.0,OPTIMAL,140.61600000000908,140.61600000000908,OPTIMAL,5,5.0,OPTIMAL,139.49999999998545,139.49999999998545,131.72321473818738,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498978,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,140.61600000000908,140.61600000000908,0,True,OPTIMAL,5,5.0,OPTIMAL,132.80399999998917,132.80399999998917,124.89696515801188,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,4,21,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_2190L_x0p50/fresh_cg/job500738_r0/out/summary.json,91778ab91561acab2f7ef33dc690f6286c43e0778b48f3b9e4cb6e0d34b7d4a8,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_2190L_x0p50/fixed_duty/job499389_r0/out/summary.json,db1c59b6c24fe9ba01487520729c6a07494dedf81766035ff1b63bbf444edb90,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_2190L_x0p50/fresh_cg/job500738_r0/out/summary.json,91778ab91561acab2f7ef33dc690f6286c43e0778b48f3b9e4cb6e0d34b7d4a8,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_2190L_x0p50/cleanup/job498978_r0/out/summary.json,c9cf0dd3990a2ef5f5de0bbd5946f1002f164e6fddb4d1861f73cc2ea9ff0701,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_2190L_x0p50/job498978_r0.json,56fc223d32e133deb03230d2200aa890831cc6952d272ce5d7cbdff272e873ce
expansion,mix3_spatial_4808_x0p50,60,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,c609a95a94049ee111f99b94393a5876fff4897886aa5292aac6670af4dd73c2,378.09182431,5,True,pricing_certified,10562.953779233154,500147.0173272721,5.000000000000006,selected,OPTIMAL,5,5.0,OPTIMAL,178.43600000001607,178.43600000001607,OPTIMAL,5,5.0,OPTIMAL,155.37200000000303,155.37200000000303,147.47617473818536,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498979,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,178.43600000001607,178.43600000001607,0,True,OPTIMAL,5,5.0,OPTIMAL,151.89999541961643,151.89999541934907,142.43988991435617,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,8,168,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x0p50/fresh_cg/job500739_r0/out/summary.json,acc38fc97d0d48a99407e00d11d78ada9f4f07b48719a1249b3939c4b6f88527,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x0p50/fixed_duty/job499433_r0/out/summary.json,bafef2316ae76a94a5b1bd0e60b82534bf47b25a36d076f8e823b6c1bee5ebb4,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x0p50/fresh_cg/job500739_r0/out/summary.json,acc38fc97d0d48a99407e00d11d78ada9f4f07b48719a1249b3939c4b6f88527,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x0p50/cleanup/job498979_r0/out/summary.json,0b7ce6646ebfdb82084d32a060becb101ac18fe1eaf1f72ee9cd738066b2f73c,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_4808_x0p50/job498979_r0.json,81eea2f46c63f0199f6f0cc7e648859e2bb0b46d23bc0790b532478a6058f991
expansion,mix3_spatial_PARX_x0p50,61,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,12a0d3a6a6db684dc156da55776c64fbfb30acfda22a97f82147f87450019886,378.09182431,5,True,pricing_certified,8113.82490463322,500129.81767537654,4.999999999999933,no_selection,TIME_LIMIT,,5.000000000000007,missing,,,OPTIMAL,5,5.0,OPTIMAL,177.69199999999546,177.69199999999546,169.8229585179506,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498980,fresh CG + GIRO fixed-duty frontier columns,True,114989,506,5,0,0,False,OPTIMAL,5,OPTIMAL,139.99599999998463,139.99599999998463,0,True,OPTIMAL,5,5.0,OPTIMAL,130.69599999998172,130.69599999998172,123.13780219262117,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,4,19,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_PARX_x0p50/fresh_cg/job500753_r0/out/summary.json,81e769a81c579acaf93caafb900e60856d287756fe2544e1d312d901ee3912d0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_PARX_x0p50/fixed_duty/job499434_r0/out/summary.json,c3e2972219926408baaec25d1ea80adaa953ac7c6dce7d4cda7ff416e2dd225c,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_PARX_x0p50/fresh_cg/job498980_r0/out/summary.json,b194dfbc47abf32f9f8deb0a71cce6ea6e358ec32221db619e34baaaa45a3b8f,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_PARX_x0p50/cleanup/job498980_r0/out/summary.json,57574d964e36eb53aaca459f372eb786ddcf4bc5acff065c53905540e76bb1c8,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_PARX_x0p50/job498980_r0.json,803b309cb5d6e9306710675f3ccaf482497b0da687bfb1c9b7b0cb8157d006c9
expansion,mix3_spatial_3127L_x0p50,62,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,6adef2093174eeef9682a6c745c0ba798a84983d922faed0502f9a6ad5ecce27,378.09182431,5,True,pricing_certified,6640.682378657002,500145.25726308156,5.0000000000000036,no_selection,TIME_LIMIT,,5.000000000000016,missing,,,OPTIMAL,5,5.0,OPTIMAL,160.33199999998033,160.33199999998033,154.89955881604692,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498981,fresh CG + GIRO fixed-duty frontier columns,True,80561,534,5,0,0,False,OPTIMAL,5,OPTIMAL,153.5119999999879,153.5119999999879,0,True,OPTIMAL,5,5.0,OPTIMAL,148.30399999998917,148.30399999998917,141.92980360910587,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,3,16,4,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_3127L_x0p50/fresh_cg/job500761_r0/out/summary.json,447ea8136b81801b17f692cb1c9746b1235ab6240ccbaea66d2e816023ea8d12,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_3127L_x0p50/fixed_duty/job499435_r0/out/summary.json,b178e2e4e9166839d7d0fec0777fad7f23094d8226b9e1afd9b65d84cace403a,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_3127L_x0p50/fresh_cg/job498981_r0/out/summary.json,54df43880033ac429680fdd1d6b55d5fc1b2738e29f73eb388ed460aec5e9175,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_3127L_x0p50/cleanup/job498981_r0/out/summary.json,3ccafe2e582957491097d0e37e80e0c198247d4fb58569b2ee93dfe736fcc517,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_3127L_x0p50/job498981_r0.json,2af6b8dde83f35db024cb4f0a902e0a39afad74438c2bef6746a55be8eb272b7
expansion,mix3_spatial_7880C_x0p50,63,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,0ba3260c3e20b88609e26af3a83fdf79c4df3bfd4233088259f374e3710c92a1,378.09182431,5,True,pricing_certified,9245.927630855702,500150.94267074944,5.0000000000000036,selected,OPTIMAL,5,5.0,OPTIMAL,166.90399885740143,166.90399885740143,OPTIMAL,5,5.0,OPTIMAL,170.00400000000081,170.00400000000081,162.65863529514172,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498982,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,166.90399885740143,166.90399885740143,0,True,OPTIMAL,5,5.0,OPTIMAL,155.99199999998382,155.99199999998382,149.39951413807285,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,4,22,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_7880C_x0p50/fresh_cg/job500771_r0/out/summary.json,5226bf5da829c3415defe4f03d313343d4f326c3c8cff6eb42006782e7a4bc21,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_7880C_x0p50/fixed_duty/job499436_r0/out/summary.json,0cedb2abd267a53c96c1d08948dce492e220af75288fecc89ac35e04f3992cea,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_7880C_x0p50/fresh_cg/job500771_r0/out/summary.json,5226bf5da829c3415defe4f03d313343d4f326c3c8cff6eb42006782e7a4bc21,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_7880C_x0p50/cleanup/job498982_r0/out/summary.json,fef2580513ea7ed1858969e749b0a51ce0d886c21102eea93cd9a67e10c37877,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_7880C_x0p50/job498982_r0.json,687c06be89cbf4b4df276e15f24a040d458b2c455c9a2b6ac306f86c9082c315
expansion,mix3_spatial_JON_A_x0p50,64,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,75d9925e2f0c4c33ce6c72536be7c0017e0c8cd7d9d8afb19cc85d918834d448,378.09182431,5,True,pricing_certified,7595.033998379018,500144.58804518497,5.0000000000000275,selected,OPTIMAL,5,5.0,OPTIMAL,167.02799999999115,167.02799999999115,OPTIMAL,5,5.0,OPTIMAL,168.3920000000071,168.3920000000071,162.5146961878927,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498983,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,167.02799999999115,167.02799999999115,0,True,OPTIMAL,5,5.0,OPTIMAL,157.35599999999977,157.35599999999977,150.30158916744404,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,6,54,3,0,0,0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_JON_A_x0p50/fresh_cg/job500782_r0/out/summary.json,9385c83444b299773c879567d9ae08299cb083095e63045a0302c923e7bc3607,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_JON_A_x0p50/fixed_duty/job499437_r0/out/summary.json,5f15a5d5d25300a439827bc49f5b33a3873a3798877699900ba58ac9ebc90881,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_JON_A_x0p50/fresh_cg/job500782_r0/out/summary.json,9385c83444b299773c879567d9ae08299cb083095e63045a0302c923e7bc3607,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_JON_A_x0p50/cleanup/job498983_r0/out/summary.json,37796de88e925fae268c5e592c4accbe5171ae0c1e0b8b17b0c9dbbf29f24869,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_JON_A_x0p50/job498983_r0.json,17c9fada8ce5599c6f173abfddec2148c0406e9e2d3f2c87863bdd9bba525065
expansion,mix3_spatial_4808_x2p00,65,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,2a75f2e96639b55fe194fade4e9eb7ada53cd6822d5a01db0749c47d068ab3b1,378.09182431,5,False,cg_time_limit,14402.600066112995,,4.999999999999997,no_selection,TIME_LIMIT,,5.000000000000001,missing,,,OPTIMAL,5,5.0,OPTIMAL,208.5679356377322,208.5679356377322,200.01001436616934,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,fallback_then_cleanup,finished,498984,fresh CG + GIRO fixed-duty frontier columns,True,197471,571,0,5,0,True,OPTIMAL,5,OPTIMAL,208.56792452136466,208.56792452136466,0,True,OPTIMAL,5,5.0,OPTIMAL,208.5679582019639,208.5679582019639,200.0100143661839,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,5,1,0,1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x2p00/fresh_cg/job500893_r0/out/summary.json,1f909e88cfb3ad30ec7bad7a71e61107232f6a4c2f1590f86aafa686e8574014,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x2p00/fixed_duty/job499463_r1/out/summary.json,6245d2a1243294b0e860e4eccff1cba980cb48caa8b19e431b554f4d19d02ac7,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x2p00/fresh_cg/job498984_r0/out/summary.json,f1fedc5092f8ad4adae2b6d1df7d44f2e7a0d0abb2151eab86c059e192b0ad82,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_spatial_4808_x2p00/cleanup/job498984_r0/out/summary.json,b4edc79637b7a68d52b46b002a3d6d6385c9071e8efc6c0047bae194bce33a78,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_spatial_4808_x2p00/job498984_r0.json,59703c85006682a3214eb7217ff6f7c680500721bc44fd10272b81c8882ec0eb
expansion,mix3_duck_spatial_parx_x0p50,66,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,94ec8937698132342e8af194048cf7d02c33380de4d2787e8a619c3cfdda7cd9,378.09182431,5,True,pricing_certified,11675.340605500009,500066.71623862797,4.999999999999992,selected,OPTIMAL,5,5.0,OPTIMAL,66.73183333332418,66.73183333332418,OPTIMAL,5,5.0,OPTIMAL,86.39583333334303,86.39583333334303,82.76082770367793,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498985,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,66.73183333332418,66.73183333332418,0,True,OPTIMAL,5,5.0,OPTIMAL,66.73183333333873,66.73183333333873,63.734443312248914,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,4,1,0,1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_spatial_parx_x0p50/fresh_cg/job500917_r0/out/summary.json,97fe17f570d3d1accebc27810605f800de600be985c1b93a305abb5ab8937297,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_spatial_parx_x0p50/fixed_duty/job499464_r1/out/summary.json,edb85573ca97c0f114ac51407b11b8d6db7f03ef4061c2bc2d4d7c089520c5d0,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_spatial_parx_x0p50/fresh_cg/job500917_r0/out/summary.json,97fe17f570d3d1accebc27810605f800de600be985c1b93a305abb5ab8937297,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_duck_spatial_parx_x0p50/cleanup/job498985_r0/out/summary.json,ae62bfbed392b910678a8da109c90fb25d558865c228c3974128897cdd1cdd3c,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_duck_spatial_parx_x0p50/job498985_r0.json,0690a1b99d992d6e24cb298021c4628ade2be98c19db7931c680773bab364c16
expansion,mix3_two_price_split,67,mix3,4a8b497e668be9962bca5906a8b69116fa634882,9ab177c759f82e04e439c1ac21baaa020b1b8900c30445d6622932944c294d3e,d9af72ccdb209d2946e778a79ad2052a6cdf87d3ba4a82fe581bc65fd2a09051,378.09182431,5,True,pricing_certified,5784.670561559033,500141.0721319609,5.000000000000002,selected,OPTIMAL,5,5.0,OPTIMAL,148.55200000002515,148.55200000002515,OPTIMAL,5,5.0,OPTIMAL,207.6999999999971,207.6999999999971,201.78222238947637,True,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,cleanup,finished,498986,pure fresh CG,False,,,,,,,OPTIMAL,5,OPTIMAL,148.55200000002515,148.55200000002515,0,True,OPTIMAL,5,5.0,OPTIMAL,144.33600000001024,144.33600000001024,136.5093171644694,True,True,False,finite_frozen_pool_with_exact_once_trip_rows; no new CG certificate,0,5,4,1,0,1,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_two_price_split/fresh_cg/job501540_r0/out/summary.json,0adb62a9fc559b845ec7cf9111ada5e63c7c36b8b63f18c70210ae8706942c88,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_two_price_split/fixed_duty/job499465_r1/out/summary.json,8f741132890acdd62955469de5dc010dc49c33052a7c2646ef68cd09e5096910,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_two_price_split/fresh_cg/job501540_r0/out/summary.json,0adb62a9fc559b845ec7cf9111ada5e63c7c36b8b63f18c70210ae8706942c88,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/results/mix3_two_price_split/cleanup/job498986_r0/out/summary.json,5c5a54618a7944649d905212b2cb0ea78b8093f62cd0291428cfd964b1c64321,/home/nc437/ladder-lite/spatial_tariff_expansion_20260925/post_records/mix3_two_price_split/job498986_r0.json,1a8d98100922e369f336a99d49308f6f9b93166a34b27f986120a590e336278e
