demand_classification,timeline_scope,tariff,terminal_policy,arm,hour,fixed_matched_duties,charged_kwh,average_load_kW,global_concurrency_max,peak_kW,max_same_station_concurrency,station_concurrency_max_json
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,5,30,206.26699980000004,206.26699980000004,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,6,30,639.1619992,639.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,7,30,623.2639962999999,623.2639962999999,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,8,30,646.0219906399999,646.0219906399999,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,9,30,403.9519814199999,403.9519814199999,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,10,30,409.25299930000006,409.25299930000006,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,11,30,957.4919939,957.4919939,6,1440.0,3,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":3,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,12,30,907.1979986,907.1979986,7,1680.0,3,"{""2190L_0"":2,""3127L_0"":3,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,13,30,1460.27099756,1460.27099756,9,2160.0,3,"{""2190L_0"":3,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,14,30,988.0,988.0,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,15,30,872.2299995,872.2299995,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,16,30,902.8869913599999,902.8869913599999,7,1680.0,3,"{""2190L_0"":2,""3127L_0"":3,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,17,30,842.6849804499998,842.6849804499998,6,1440.0,4,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":4}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,18,30,872.64499049,872.64499049,8,1920.0,5,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,19,30,711.2589853199997,711.2589853199997,7,1680.0,6,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":6}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,20,30,132.8549988999999,132.8549988999999,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,21,30,572.9709976000001,572.9709976000001,5,1200.0,3,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,22,30,810.5,810.5,6,1440.0,3,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,23,30,557.5299995,557.5299995,5,1200.0,4,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":4}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,24,30,1300.0000000000002,1300.0000000000002,8,1920.0,7,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":7}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,25,30,811.9999999999998,811.9999999999998,5,1200.0,5,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_arrival,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,5,30,206.2669998,206.2669998,3,720.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,6,30,639.1619992,639.1619992,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,7,30,388.5079904599999,388.5079904599999,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,8,30,148.2299995,148.2299995,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,9,30,37.78998696000001,37.78998696000001,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,10,30,237.52299896000017,237.52299896000017,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,11,30,649.8959899099999,649.8959899099999,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,12,30,1273.1599887,1273.1599887,9,2160.0,3,"{""2190L_0"":2,""3127L_0"":3,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,13,30,1502.9579856499988,1502.9579856499988,12,2880.0,3,"{""2190L_0"":3,""3127L_0"":3,""4808_0"":1,""7880C_0"":2,""JON_A_0"":2,""PARX_1"":2}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,14,30,980.0,980.0,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,15,30,676.6899984999999,676.6899984999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,16,30,457.87499252000003,457.87499252000003,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,17,30,312.27598371999966,312.27598371999966,4,960.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,18,30,11.679996999999958,11.679996999999958,1,240.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,19,30,44.275995059999985,44.275995059999985,1,240.0,1,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,20,30,85.35999739999997,85.35999739999997,1,240.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,21,30,368.7409981,368.7409981,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,22,30,412.02999950000003,412.02999950000003,4,960.0,3,"{""2190L_0"":3,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,23,30,197.5299995,197.5299995,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,24,30,112.0,112.0,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,25,30,6890.490999399989,6890.490999399989,30,7200.0,30,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":30}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,uncapped_optimized,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,5,30,170.3,170.3,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,6,30,582.3649992999999,582.3649992999999,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,7,30,475.65599539999994,475.65599539999994,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,8,30,740.68199676,740.68199676,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,9,30,304.1429833200001,304.1429833200001,3,720.0,2,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":0,""7880C_0"":1,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,10,30,365.25299929999,365.25299929999,5,1200.0,2,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,11,30,930.7319948999823,930.7319948999823,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,12,30,871.1979986,871.1979986,7,1680.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,13,30,1396.27099756,1396.27099756,8,1920.0,3,"{""2190L_0"":3,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,14,30,976.0,976.0,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,15,30,796.2299995000001,796.2299995000001,6,1440.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":2,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,16,30,774.079992,774.079992,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":2,""PARX_1"":1}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,17,30,759.0699786499999,759.0699786499999,6,1440.0,5,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,18,30,1312.60898779,1312.60898779,7,1680.0,7,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":7}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,19,30,894.6929822599975,894.6929822599975,7,1680.0,6,"{""2190L_0"":0,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":6}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,20,30,199.1599974,199.1599974,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,21,30,620.9709976,620.9709976,4,960.0,3,"{""2190L_0"":1,""3127L_0"":2,""4808_0"":1,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,22,30,794.5,794.5,6,1440.0,3,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":3}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,23,30,549.5299995,549.5299995,5,1200.0,4,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":0,""JON_A_0"":1,""PARX_1"":4}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,24,30,1300.0,1300.0,8,1920.0,7,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":7}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,25,30,812.0,812.0,5,1200.0,5,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":5}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_arrival,26,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,0,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,1,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,2,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,3,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,4,30,0.0,0.0,0,0.0,0,"{""2190L_0"":0,""3127L_0"":0,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,5,30,202.2669998000004,202.2669998000004,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,6,30,547.1619992000005,547.1619992000005,5,1200.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,7,30,354.23799097999995,354.23799097999995,3,720.0,2,"{""2190L_0"":2,""3127L_0"":1,""4808_0"":1,""7880C_0"":2,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,8,30,236.26199715999985,236.26199715999985,3,720.0,1,"{""2190L_0"":1,""3127L_0"":0,""4808_0"":1,""7880C_0"":1,""JON_A_0"":1,""PARX_1"":0}"
unconstrained_charger_demand_not_capacity_feasible,shared_service_day_fixed_common_duty_set,two_peak_se3_synthetic,>= initial,capped_optimized,9,30,113.78998696000001,113.78998696000001,2,480.0,1,"{""2190L_0"":1,""3127L_0"":1,""4808_0"":0,""7880C_0"":0,""JON_A_0"":0,""PARX_1"":0}"
