schedule_id,pair_id,arm,original_duty,source_index,kind,start_min,end_min,start_time,end_time,duration_min,from_code,to_code,source_trip_id,internal_trip_id,energy_consumed_kwh,energy_charged_kwh,source,source_line,source_identifier,timing_basis,event_index,from_visit,to_visit,soc_before_kwh,soc_after_kwh,movement_kind,duration_basis,original_source_duty,route_code,direction,electricity_cost,charging_active_min,charging_basis,witness,source_pointer
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,774.0,774.0,12:54:00,12:54:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,26,13,13,77.96600000000004,77.96600000000004,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/6
duty_13401_fee0,duty_13401,fee0,13401,3,service,774.0,830.0,12:54:00,13:50:00,56.0,4808,2190,95,34,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,36,,,27,13,14,77.96600000000004,35.46600000000004,,"scheduled passenger service, not empty deadhead time",13401,5021.0,2.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,830.0,830.0,13:50:00,13:50:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,28,14,15,35.46600000000004,35.46600000000004,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/7
duty_13401_fee0,duty_13401,fee0,13401,3,charge,830.0,838.8161982635244,13:50:00,13:58:49,8.81619826352437,2190L,2190L,,,0.0,50.156534567460014,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,29,15,15,35.46600000000004,85.62253456746005,,,,,,4.3883068092468696,,"documented 18E1 taper, shared charger count and terminal floor",,routes/3/charges/3
duty_13401_fee0,duty_13401,fee0,13401,3,wait,838.8161982635244,840.0,13:58:49,14:00:00,1.1838017364756297,2190L,2190L,,,0.0019730028941260494,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",30,15,15,85.62253456746005,85.62056156456592,,,,,,,,,,saved_joint_fee0/routes/3/actions/7
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,840.0,840.0,14:00:00,14:00:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,31,15,16,85.62056156456592,85.62056156456592,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/7
duty_13401_fee0,duty_13401,fee0,13401,3,service,840.0,899.0,14:00:00,14:59:00,59.0,2190,4808,108,38,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,40,,,32,16,17,85.62056156456592,43.89056206456592,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,899.0,899.0,14:59:00,14:59:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,33,17,17,43.89056206456592,43.89056206456592,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/8
duty_13401_fee0,duty_13401,fee0,13401,3,wait,899.0,900.0,14:59:00,15:00:00,1.0,4808,4808,,,0.0016666666666666668,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,idle before optimized charge in fixed station visit,34,17,17,43.89056206456592,43.888895397899255,,,,,,,,,,routes/3/charges/4
duty_13401_fee0,duty_13401,fee0,13401,3,charge,900.0,906.0,15:00:00,15:06:00,6.0,4808,4808,,,0.0,34.07710460210076,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,35,17,17,43.888895397899255,77.96600000000001,,,,,,1.5387443652138186,,"documented 18E1 taper, shared charger count and terminal floor",,routes/3/charges/4
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,906.0,906.0,15:06:00,15:06:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,36,17,17,77.96600000000001,77.96600000000001,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/8
duty_13401_fee0,duty_13401,fee0,13401,3,service,906.0,964.0,15:06:00,16:04:00,58.0,4808,2190,121,43,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,45,,,37,17,18,77.96600000000001,35.46600000000001,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,964.0,964.0,16:04:00,16:04:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,38,18,19,35.46600000000001,35.46600000000001,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/9
duty_13401_fee0,duty_13401,fee0,13401,3,charge,964.0,972.8496224129137,16:04:00,16:12:51,8.849622412913732,2190L,2190L,,,0.0,50.33925325078826,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,39,19,19,35.46600000000001,85.80525325078827,,,,,,1.8417241437338938,,"documented 18E1 taper, shared charger count and terminal floor",,routes/3/charges/5
duty_13401_fee0,duty_13401,fee0,13401,3,wait,972.8496224129137,978.0,16:12:51,16:18:00,5.150377587086268,2190L,2190L,,,0.008583962645143781,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",40,19,19,85.80525325078827,85.79666928814312,,,,,,,,,,saved_joint_fee0/routes/3/actions/9
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,978.0,978.0,16:18:00,16:18:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,41,19,20,85.79666928814312,85.79666928814312,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/9
duty_13401_fee0,duty_13401,fee0,13401,3,service,978.0,1041.0,16:18:00,17:21:00,63.0,2190,4808,135,48,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,50,,,42,20,21,85.79666928814312,44.06666978814312,,"scheduled passenger service, not empty deadhead time",13408,5021.0,1.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,1041.0,1041.0,17:21:00,17:21:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,43,21,21,44.06666978814312,44.06666978814312,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/10
duty_13401_fee0,duty_13401,fee0,13401,3,charge,1041.0,1047.0,17:21:00,17:27:00,6.0,4808,4808,,,0.0,34.062663545190205,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,44,21,21,44.06666978814312,78.12933333333334,,,,,,1.1091266714811148,,"documented 18E1 taper, shared charger count and terminal floor",,routes/3/charges/6
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,1047.0,1047.0,17:27:00,17:27:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,45,21,21,78.12933333333334,78.12933333333334,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/10
duty_13401_fee0,duty_13401,fee0,13401,3,service,1047.0,1102.0,17:27:00,18:22:00,55.0,4808,2190,149,53,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,55,,,46,21,22,78.12933333333334,35.629333333333335,,"scheduled passenger service, not empty deadhead time",13408,5021.0,2.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,1102.0,1102.0,18:22:00,18:22:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,47,22,23,35.629333333333335,35.629333333333335,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/11
duty_13401_fee0,duty_13401,fee0,13401,3,wait,1102.0,1200.0,18:22:00,20:00:00,98.0,2190L,2190L,,,0.16333333333333333,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,idle before optimized charge in fixed station visit,48,23,23,35.629333333333335,35.466,,,,,,,,,,routes/3/charges/7
duty_13401_fee0,duty_13401,fee0,13401,3,charge,1200.0,1210.7353171681455,20:00:00,20:10:44,10.735317168145457,2190L,2190L,,,0.0,60.5797395293853,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee0.json,,,actual optimized charge witness,49,23,23,35.466,96.0457395293853,,,,,,1.8220778099698403,,"documented 18E1 taper, shared charger count and terminal floor",,routes/3/charges/7
duty_13401_fee0,duty_13401,fee0,13401,3,wait,1210.7353171681455,1235.0,20:10:44,20:35:00,24.264682831854543,2190L,2190L,,,0.04044113805309091,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",50,23,23,96.0457395293853,96.0052983913322,,,,,,,,,,saved_joint_fee0/routes/3/actions/11
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,1235.0,1235.0,20:35:00,20:35:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,51,23,24,96.0052983913322,96.0052983913322,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/11
duty_13401_fee0,duty_13401,fee0,13401,3,service,1235.0,1290.0,20:35:00,21:30:00,55.0,2190,4808,178,60,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,62,,,52,24,25,96.0052983913322,54.275298891332206,,"scheduled passenger service, not empty deadhead time",13414,5021.0,1.0,,,,,
duty_13401_fee0,duty_13401,fee0,13401,3,deadhead,1290.0,1297.0,21:30:00,21:37:00,7.0,4808,PARX,,,7.8,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,53,25,26,54.275298891332206,46.47529889133221,pull_in,static model reference deadhead,,,,,,,,saved_joint_fee0/routes/3/actions/12
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,288.0,307.0,04:48:00,05:07:00,19.0,PARX,2190,,,28.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,latest depot departure that reaches first service on time,0,0,1,236.44,208.44,pull_out,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/0
duty_13401_fee5,duty_13401,fee5,13401,1,service,307.0,359.0,05:07:00,05:59:00,52.0,2190,4808,4,2,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,4,,,1,1,2,208.44,166.7100005,,"scheduled passenger service, not empty deadhead time",13405,5021.0,1.0,,,,,
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,359.0,359.0,05:59:00,05:59:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,2,2,2,166.7100005,166.7100005,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/1
duty_13401_fee5,duty_13401,fee5,13401,1,wait,359.0,366.0,05:59:00,06:06:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",3,2,2,166.7100005,166.69833383333335,,,,,,,,,,saved_joint_fee5/routes/1/actions/1
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,366.0,366.0,06:06:00,06:06:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,4,2,2,166.69833383333335,166.69833383333335,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/1
duty_13401_fee5,duty_13401,fee5,13401,1,service,366.0,419.0,06:06:00,06:59:00,53.0,4808,2190,13,6,42.5,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,8,,,5,2,3,166.69833383333335,124.19833383333335,,"scheduled passenger service, not empty deadhead time",13405,5021.0,2.0,,,,,
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,419.0,419.0,06:59:00,06:59:00,0.0,2190,2190L,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,6,3,4,124.19833383333335,124.19833383333335,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/2
duty_13401_fee5,duty_13401,fee5,13401,1,wait,419.0,420.0,06:59:00,07:00:00,1.0,2190L,2190L,,,0.0016666666666666668,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,idle before optimized charge in fixed station visit,7,4,4,124.19833383333335,124.19666716666669,,,,,,,,,,routes/1/charges/0
duty_13401_fee5,duty_13401,fee5,13401,1,charge,420.0,439.7357145305713,07:00:00,07:19:44,19.735714530571272,2190L,2190L,,,0.0,79.82977230911577,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_joint_fee5.json,,,actual optimized charge witness,8,4,4,124.19666716666669,204.02643947578247,,,,,,19.806278083119807,,"documented 18E1 taper, shared charger count and terminal floor",,routes/1/charges/0
duty_13401_fee5,duty_13401,fee5,13401,1,wait,439.7357145305713,449.0,07:19:44,07:29:00,9.264285469428728,2190L,2190L,,,0.015440475782381214,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",9,4,4,204.02643947578247,204.01099900000008,,,,,,,,,,saved_joint_fee5/routes/1/actions/2
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,449.0,449.0,07:29:00,07:29:00,0.0,2190L,2190,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,10,4,5,204.01099900000008,204.01099900000008,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/2
duty_13401_fee5,duty_13401,fee5,13401,1,service,449.0,509.0,07:29:00,08:29:00,60.0,2190,4808,30,11,41.7299995,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/meeting_20260917/route_explainer/inputs/k05.csv,13,,,11,5,6,204.01099900000008,162.2809995000001,,"scheduled passenger service, not empty deadhead time",13403,5021.0,1.0,,,,,
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,509.0,509.0,08:29:00,08:29:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,12,6,6,162.2809995000001,162.2809995000001,station_inbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/3
duty_13401_fee5,duty_13401,fee5,13401,1,wait,509.0,516.0,08:29:00,08:36:00,7.0,4808,4808,,,0.011666666666666667,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,"idle after optimized charge, or entire uncharged station visit",13,6,6,162.2809995000001,162.26933283333344,,,,,,,,,,saved_joint_fee5/routes/1/actions/3
duty_13401_fee5,duty_13401,fee5,13401,1,deadhead,516.0,516.0,08:36:00,08:36:00,0.0,4808,4808,,,0.0,0.0,/Users/nadan/Documents/projects/demandresponse/outputs/week_20260921/cleanup_physics/saved_sequence_replay.json,,,travel immediately after service; station departure at next-trip deadline,14,6,6,162.26933283333344,162.26933283333344,station_outbound,static model reference deadhead,,,,,,,,saved_joint_fee5/routes/1/actions/3
