case,arm,route_index,route_schedule_sha256,scenario,source_groups,mapping,unmapped_trips,trip_count,battery_kwh,initial_kwh,reserve_kwh,terminal_floor_kwh,charge_kw,min_soc_kwh,max_soc_kwh,terminal_kwh,below_reserve,over_capacity,terminal_violation,frozen_schedule_valid,minimum_extra_initial_energy_kwh,source
c2_k15,base,0,6819ab02f0f4e46796cfcd6f6097a998479de2f4006d6e127d5ddb8ae370b4a3,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,54,236.44,236.44,0,,240,4.140998799999892,236.44,4.140998799999892,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,0,6819ab02f0f4e46796cfcd6f6097a998479de2f4006d6e127d5ddb8ae370b4a3,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,54,239.01,239.01,0,,240,6.710998799999885,239.01,6.710998799999885,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,1,a0993a8211d3e7bbea0ed92cf7261fa09bec71705b6df17a60eb220be6f9dc75,saved_240_control,18E2,homogeneous_source_group,0,44,240.0,240.0,0,,240,68.78500079999998,240.0,77.34900059999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,1,a0993a8211d3e7bbea0ed92cf7261fa09bec71705b6df17a60eb220be6f9dc75,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,44,239.01,239.01,0,,240,67.79500079999997,239.01,76.35900059999994,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,1,a0993a8211d3e7bbea0ed92cf7261fa09bec71705b6df17a60eb220be6f9dc75,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,44,236.44,236.44,0,,240,65.22500079999998,236.44,73.7890005999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,1,a0993a8211d3e7bbea0ed92cf7261fa09bec71705b6df17a60eb220be6f9dc75,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,44,239.01,239.01,0,,240,67.79500079999997,239.01,76.35900059999994,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,2,0af99de659f9749cc8b29f2fc1d07f5c41e0c4ee5b9a691e8009a29bc5adec10,saved_240_control,18E2,homogeneous_source_group,0,41,240.0,240.0,0,,240,0.2970009000000289,240.0,1.700000000000017,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,2,0af99de659f9749cc8b29f2fc1d07f5c41e0c4ee5b9a691e8009a29bc5adec10,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,41,239.01,239.01,0,,240,-0.6929990999999802,239.01,0.710000000000008,True,False,False,False,0.6929990999999802,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,2,0af99de659f9749cc8b29f2fc1d07f5c41e0c4ee5b9a691e8009a29bc5adec10,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,41,236.44,236.44,0,,240,-3.2629990999999734,236.44,-1.8599999999999852,True,False,False,False,3.2629990999999734,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,2,0af99de659f9749cc8b29f2fc1d07f5c41e0c4ee5b9a691e8009a29bc5adec10,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,41,239.01,239.01,0,,240,-0.6929990999999802,239.01,0.710000000000008,True,False,False,False,0.6929990999999802,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,3,999e8ca0a72348ce3d15857491389a857063ef9816fdc32557a97a8b7d320e33,saved_240_control,18E2,homogeneous_source_group,0,34,240.0,240.0,0,,240,15.486002300000052,240.0,15.872000900000046,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,3,999e8ca0a72348ce3d15857491389a857063ef9816fdc32557a97a8b7d320e33,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,14.496002300000043,239.01,14.882000900000037,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,3,999e8ca0a72348ce3d15857491389a857063ef9816fdc32557a97a8b7d320e33,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,34,236.44,236.44,0,,240,11.92600230000005,236.44,12.312000900000044,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,3,999e8ca0a72348ce3d15857491389a857063ef9816fdc32557a97a8b7d320e33,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,34,239.01,239.01,0,,240,14.496002300000043,239.01,14.882000900000037,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,4,f1eab6261e79ee3b8ff36be9e43cdb26e133f913ffffd217e38dfd9cdba6baba,saved_240_control,18E2,homogeneous_source_group,0,43,240.0,240.0,0,,240,15.40600319999993,240.0,15.40600319999993,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,4,f1eab6261e79ee3b8ff36be9e43cdb26e133f913ffffd217e38dfd9cdba6baba,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,43,239.01,239.01,0,,240,14.41600319999992,239.01,14.41600319999992,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,4,f1eab6261e79ee3b8ff36be9e43cdb26e133f913ffffd217e38dfd9cdba6baba,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,43,236.44,236.44,0,,240,11.846003199999927,236.44,11.846003199999927,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,4,f1eab6261e79ee3b8ff36be9e43cdb26e133f913ffffd217e38dfd9cdba6baba,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,43,239.01,239.01,0,,240,14.41600319999992,239.01,14.41600319999992,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,5,e5e4522ebb608961c885c680558015cad5c3efa19bbf42cdf98780f0699507bf,saved_240_control,18E1,homogeneous_source_group,0,14,240.0,240.0,0,,240,3.440001000000052,240.0,3.440001000000052,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,5,e5e4522ebb608961c885c680558015cad5c3efa19bbf42cdf98780f0699507bf,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,14,239.01,239.01,0,,240,2.450001000000043,239.01,2.450001000000043,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,5,e5e4522ebb608961c885c680558015cad5c3efa19bbf42cdf98780f0699507bf,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,14,236.44,236.44,0,,240,-0.11999899999995023,236.44,-0.11999899999995023,True,False,False,False,0.11999899999995023,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,5,e5e4522ebb608961c885c680558015cad5c3efa19bbf42cdf98780f0699507bf,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,14,236.44,236.44,0,,240,-0.11999899999995023,236.44,-0.11999899999995023,True,False,False,False,0.11999899999995023,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,6,9453443c0c9713c37940a330a2c214fc576394ab0484790ad2014adf7cba1f8e,saved_240_control,18E2,homogeneous_source_group,0,27,240.0,240.0,0,,240,13.552002479999999,240.0,13.552002479999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,6,9453443c0c9713c37940a330a2c214fc576394ab0484790ad2014adf7cba1f8e,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,27,239.01,239.01,0,,240,12.56200247999999,239.01,12.56200247999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,6,9453443c0c9713c37940a330a2c214fc576394ab0484790ad2014adf7cba1f8e,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,27,236.44,236.44,0,,240,9.992002479999996,236.44,9.992002479999996,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,6,9453443c0c9713c37940a330a2c214fc576394ab0484790ad2014adf7cba1f8e,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,27,239.01,239.01,0,,240,12.56200247999999,239.01,12.56200247999999,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,7,eaa3962904d38f1c3aa8cf6bf4be4e6ac9398fc8867845677535fa21e9ab6052,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,240.0,240.0,0,,240,2.010001499999987,240.0,2.010001499999987,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,7,eaa3962904d38f1c3aa8cf6bf4be4e6ac9398fc8867845677535fa21e9ab6052,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,239.01,239.01,0,,240,1.020001499999978,239.01,1.020001499999978,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,7,eaa3962904d38f1c3aa8cf6bf4be4e6ac9398fc8867845677535fa21e9ab6052,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,236.44,236.44,0,,240,-1.5499985000000152,236.44,-1.5499985000000152,True,False,False,False,1.5499985000000152,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,7,eaa3962904d38f1c3aa8cf6bf4be4e6ac9398fc8867845677535fa21e9ab6052,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,16,236.44,236.44,0,,240,-1.5499985000000152,236.44,-1.5499985000000152,True,False,False,False,1.5499985000000152,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,8,f242d0d0d82109bf20c4b25c282bd289ff3af44271f4264d5b89358bd7ce3392,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,240.0,240.0,0,,240,3.440000999999995,240.0,3.440000999999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,8,f242d0d0d82109bf20c4b25c282bd289ff3af44271f4264d5b89358bd7ce3392,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,239.01,239.01,0,,240,2.450000999999986,239.01,2.450000999999986,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,8,f242d0d0d82109bf20c4b25c282bd289ff3af44271f4264d5b89358bd7ce3392,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,-0.11999900000000707,236.44,-0.11999900000000707,True,False,False,False,0.11999900000000707,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,8,f242d0d0d82109bf20c4b25c282bd289ff3af44271f4264d5b89358bd7ce3392,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,-0.11999900000000707,236.44,-0.11999900000000707,True,False,False,False,0.11999900000000707,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,9,ca6eca6bfba80b73eb47cf8d5fd808d029a1a05ebc8c4482e7c750342f53a85a,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,240.0,240.0,0,,240,20.295000380000033,240.0,20.295000380000033,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,9,ca6eca6bfba80b73eb47cf8d5fd808d029a1a05ebc8c4482e7c750342f53a85a,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,239.01,239.01,0,,240,19.305000380000024,239.01,19.305000380000024,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,9,ca6eca6bfba80b73eb47cf8d5fd808d029a1a05ebc8c4482e7c750342f53a85a,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,16.73500038000003,236.44,16.73500038000003,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,9,ca6eca6bfba80b73eb47cf8d5fd808d029a1a05ebc8c4482e7c750342f53a85a,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,24,236.44,236.44,0,,240,16.73500038000003,236.44,16.73500038000003,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,10,794a21c454fd239af3408d58673acf1a699702aad148bbab841318ff8c475f5b,saved_240_control,18E2,homogeneous_source_group,0,38,240.0,240.0,0,,240,8.65500320000001,240.0,8.65500320000001,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,10,794a21c454fd239af3408d58673acf1a699702aad148bbab841318ff8c475f5b,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,38,239.01,239.01,0,,240,7.665003200000001,239.01,7.665003200000001,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,10,794a21c454fd239af3408d58673acf1a699702aad148bbab841318ff8c475f5b,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,38,236.44,236.44,0,,240,5.095003200000008,236.44000000000005,5.095003200000008,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,10,794a21c454fd239af3408d58673acf1a699702aad148bbab841318ff8c475f5b,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,38,239.01,239.01,0,,240,7.665003200000001,239.01,7.665003200000001,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,11,7da829d5fa94f13f0bb42ed364631f10343e9d720411b5a5cd3b3cc98c884f05,saved_240_control,18E1,homogeneous_source_group,0,10,240.0,240.0,0,,240,2.0100015000000155,240.0,2.0100015000000155,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,11,7da829d5fa94f13f0bb42ed364631f10343e9d720411b5a5cd3b3cc98c884f05,all_18E2_capacity_sensitivity,18E1,homogeneous_source_group,0,10,239.01,239.01,0,,240,1.0200015000000064,239.01,1.0200015000000064,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,11,7da829d5fa94f13f0bb42ed364631f10343e9d720411b5a5cd3b3cc98c884f05,all_18E1_capacity_sensitivity,18E1,homogeneous_source_group,0,10,236.44,236.44,0,,240,-1.5499984999999867,236.44,-1.5499984999999867,True,False,False,False,1.5499984999999867,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,11,7da829d5fa94f13f0bb42ed364631f10343e9d720411b5a5cd3b3cc98c884f05,source_group_or_conservative_mixed,18E1,homogeneous_source_group,0,10,236.44,236.44,0,,240,-1.5499984999999867,236.44,-1.5499984999999867,True,False,False,False,1.5499984999999867,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,12,2f11e20e85da5201d20e2c1536b2db758c0902282a7cabc89005934fe9aba001,saved_240_control,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,240.0,240.0,0,,240,3.440000999999995,240.0,3.440000999999995,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,12,2f11e20e85da5201d20e2c1536b2db758c0902282a7cabc89005934fe9aba001,all_18E2_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,239.01,239.01,0,,240,2.450000999999986,239.01,2.450000999999986,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,12,2f11e20e85da5201d20e2c1536b2db758c0902282a7cabc89005934fe9aba001,all_18E1_capacity_sensitivity,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,-0.11999900000000707,236.44,-0.11999900000000707,True,False,False,False,0.11999900000000707,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,12,2f11e20e85da5201d20e2c1536b2db758c0902282a7cabc89005934fe9aba001,source_group_or_conservative_mixed,18E1;18E2,mixed_source_groups_conservative_18E1,0,26,236.44,236.44,0,,240,-0.11999900000000707,236.44,-0.11999900000000707,True,False,False,False,0.11999900000000707,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,13,6e45de12703767a7f2656f6c8fe1dbbc04f0f9ceb68dac172698052586bbbab4,saved_240_control,18E2,homogeneous_source_group,0,40,240.0,240.0,0,,240,12.201000829999998,240.0,23.908001239999976,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,13,6e45de12703767a7f2656f6c8fe1dbbc04f0f9ceb68dac172698052586bbbab4,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,40,239.01,239.01,0,,240,11.211000829999989,239.01,22.918001239999967,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,13,6e45de12703767a7f2656f6c8fe1dbbc04f0f9ceb68dac172698052586bbbab4,all_18E1_capacity_sensitivity,18E2,homogeneous_source_group,0,40,236.44,236.44,0,,240,8.641000829999996,236.44,20.348001239999974,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,13,6e45de12703767a7f2656f6c8fe1dbbc04f0f9ceb68dac172698052586bbbab4,source_group_or_conservative_mixed,18E2,homogeneous_source_group,0,40,239.01,239.01,0,,240,11.211000829999989,239.01,22.918001239999967,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,14,3fc7e7c09e235e61dd97f8f9e417452476a611b784b977323537a59ed45a714a,saved_240_control,18E2,homogeneous_source_group,0,39,240.0,240.0,0,,240,10.345998800000018,240.0,16.046001100000126,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
c2_k15,base,14,3fc7e7c09e235e61dd97f8f9e417452476a611b784b977323537a59ed45a714a,all_18E2_capacity_sensitivity,18E2,homogeneous_source_group,0,39,239.01,239.01,0,,240,9.355998800000009,239.01,15.056001100000088,False,False,False,True,0,outputs/research_followup_20260921/battery_rounding/sources/c2_k15_base_result.json
